date,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
2005-08-24,0.109986746066826,0.016974390186237778,1.4098312769208202,0.22066850516152788,0.039542709494452072,0.0002756067910977332
2005-08-25,0.109204076628738,0.016808222256660246,1.4094666173074998,0.2199620590697428,0.03950877814641336,0.00027351758727811408
2005-08-26,0.110019940218861,0.01693212892081783,1.40995044462397,0.22002609618885272,0.039474333520957728,0.00027165992180350024
2005-08-29,0.108585208370526,0.016696719614891366,1.40927888428162,0.21964846263058832,0.039441819567018648,0.00027033468421435436
2005-08-30,0.108433374203332,0.016678436874939594,1.40928064215048,0.21967129521009392,0.039409598136539464,0.00026924535470564044
2005-08-31,0.110582169829802,0.016769664665182736,1.4104987116102302,0.2167958390499856,0.039379511259403104,0.0002685996854736254
2005-09-01,0.110728346717971,0.016762465517939882,1.41034827106958,0.21635605666309592,0.03935924392886928,0.0002679855326699802
2005-09-02,0.110353755209582,0.016763526120840942,1.41040098179056,0.21714703647111284,0.039340141197333992,0.00026741072567963508
2005-09-06,0.111167265975536,0.01680310708503547,1.41091417411416,0.21610294014476904,0.039319451148582616,0.0002668990081345342
2005-09-07,0.112013284392099,0.016808129646618378,1.41161033329989,0.21448175531676904,0.039299283244348864,0.00026645481482084248
2005-09-08,0.112445812104102,0.016822495268430968,1.4115931198898898,0.21381283875406972,0.039279423733610704,0.00026606659239335576
2005-09-09,0.113011558285363,0.01683313402539623,1.41254048902576,0.21285488165353876,0.039258156120212504,0.00026578973614850612
2005-09-12,0.114044612856934,0.016900969254912662,1.41397145558912,0.21209901277635484,0.039244519830939272,0.00026550175327050652
2005-09-13,0.114003766500097,0.016933072888557856,1.41289996417096,0.21247739534375988,0.039226796951824576,0.00026505085435913764
2005-09-14,0.113763736448815,0.016917566226473942,1.41221137724527,0.21260835134195456,0.039212347089294576,0.00026469780110707732
2005-09-15,0.113404293855358,0.016854300405688392,1.41228408115745,0.21237736259475744,0.039196916218951096,0.00026439731822466876
2005-09-16,0.112555653490247,0.01680590085356658,1.4133169612732,0.21333307223009756,0.039181620084554104,0.0002642625328150704
2005-09-19,0.113109872623136,0.016841063488445568,1.41281494084514,0.2127956977631762,0.03917842954121764,0.0002641677210797352
2005-09-20,0.113124172742102,0.016837541623269146,1.41265472989484,0.21273102496030444,0.039174264395031008,0.000264013021947613
2005-09-21,0.11287670995517,0.016802728427570826,1.41224398985468,0.21274224360986436,0.039167556687493152,0.00026375604108256532
2005-09-22,0.112371059046023,0.016818856026611824,1.41178874428877,0.2138968260201122,0.039167034332879904,0.00026373543584409084
2005-09-23,0.11261940439961,0.01685767099351292,1.4123730733892,0.21398901152678532,0.039149374964095072,0.0002627841576125994
2005-09-26,0.112772920635425,0.016851496787014478,1.41235879209944,0.21357828726535312,0.039128907591737736,0.0002618345561333074
2005-09-27,0.113081814568705,0.01686813472375875,1.41276507337707,0.21324007564478016,0.039106371225312912,0.00026103557937303736
2005-09-28,0.113934570348673,0.016979548010532146,1.41344283900469,0.21317717185433708,0.039080937569464344,0.00026023718198091472
2005-09-29,0.113257498511881,0.016910624901691862,1.41344726298791,0.2135449680413276,0.039053600324649112,0.0002595642899966152
2005-09-30,0.112935871527625,0.016891195994401858,1.41372977773968,0.21396946942053568,0.039026437194201984,0.00025901371337950104
2005-10-03,0.112301340247096,0.016853314006439162,1.41337395206065,0.21459897864228928,0.039004584343839584,0.00025877654616961648
2005-10-04,0.112037324128555,0.016844672224308834,1.41220261610281,0.21493679294480444,0.038981620786970288,0.00025827183563947576
2005-10-05,0.111009861004894,0.016831017146260372,1.4111312526817502,0.2167765420805578,0.038965053109202704,0.00025777089958232872
2005-10-06,0.110430404718382,0.016828689786600428,1.41032133097198,0.21781016216780856,0.038964383204668832,0.00025773989320943544
2005-10-07,0.109923291083632,0.016731668554579412,1.41085131690504,0.21749000088096976,0.038958833086106104,0.0002575111700252038
2005-10-10,0.108380576229769,0.01674393888407566,1.4100616137014,0.22072107741991504,0.0389521936981294,0.00025730978935935464
2005-10-11,0.108083578565573,0.016693537202955282,1.4090237781667002,0.22057545022973644,0.038950520673580424,0.0002572454936380444
2005-10-12,0.106940585360494,0.016706742934264028,1.40783743905517,0.22302040644162256,0.0389476300695594,0.00025716270130312828
2005-10-13,0.106049073166257,0.01664104121622888,1.40694808235863,0.2240094132470724,0.038946626842383248,0.00025713553601566968
2005-10-14,0.109893120486438,0.016713228686945982,1.40812748153621,0.21726459269731296,0.038943720486889808,0.0002570962727095586
2005-10-17,0.110190360673262,0.01671926115277467,1.40813155612121,0.21681530349772044,0.038945981077461176,0.00025714941383694076
2005-10-18,0.110365790718713,0.016594966441790628,1.40694168013801,0.214835982791468,0.038947479542816768,0.00025716468986659384
2005-10-19,0.11209599073063,0.01688044429259384,1.4088839883736,0.21536728331854756,0.038938355170606264,0.0002569499493543572
2005-10-20,0.109888852555421,0.017001367249732522,1.40836788918331,0.22130265947681404,0.0389494703953286,0.00025760407304833288
2005-10-21,0.110387179490601,0.01696526933158276,1.4076205135731298,0.2197957990299478,0.038989152505664664,0.00026179471212641788
2005-10-24,0.111647369193425,0.01702919268884345,1.40769762135005,0.21811878774758732,0.03901370249446208,0.00026356278229914964
2005-10-25,0.113473987602659,0.017185313854951538,1.40694906948361,0.21649791955104368,0.039036483170638248,0.00026487594384176412
2005-10-26,0.111898243821173,0.0170607377433585,1.40768449546703,0.21800869111319928,0.0390470648168116,0.00026532034813954644
2005-10-27,0.110908201823425,0.017032689572815944,1.40677672050297,0.21939500842675128,0.039054366840150136,0.0002655737161798472
2005-10-28,0.112778677138037,0.017135306500292582,1.40721585110878,0.21707023304078876,0.039067227216061984,0.00026606952237607444
2005-10-31,0.112701582417734,0.01712927465706935,1.40667136326167,0.2171047358573206,0.03908970346399388,0.00026726991019375368
2005-11-01,0.1132396883406,0.017170522945610514,1.40646996134456,0.21656146545716108,0.03911024474801324,0.0002681129131768856
2005-11-02,0.11300119283155,0.017177453135838322,1.40737468253851,0.21708895201486172,0.039119281638152216,0.0002683818322975548
2005-11-03,0.113458760070786,0.017195740779587482,1.4071745539717,0.2164834600991394,0.039130558181412864,0.00026877519809869816
2005-11-04,0.113945678952293,0.017245310507185064,1.40707721500238,0.21625674488737088,0.039137088252321264,0.00026893003732954008
2005-11-07,0.113922842189686,0.01725280056143027,1.40698982136441,0.2164197506110976,0.039139832691307704,0.00026895079441666364
2005-11-08,0.114395470297376,0.017255596556461174,1.40692279171235,0.2156314048302912,0.039135604728171864,0.00026894169846567848
2005-11-09,0.11406785060433,0.017333931940765698,1.40734219346601,0.21721557306091324,0.039124785596265632,0.00026894988603006616
2005-11-10,0.113482479206425,0.017311298495354892,1.40768206960768,0.2179970448410476,0.039113096676800072,0.00026902343114808128
2005-11-11,0.113419645996316,0.017242538306069998,1.40747387733744,0.21722451717470888,0.03911165982952644,0.0002690189780944012
2005-11-14,0.116033779091879,0.01719764718914784,1.40642544683751,0.21182607479542972,0.039107950366873592,0.00026900484542184536
2005-11-15,0.117861960328806,0.017811304175361018,1.40604339677983,0.21554218437453476,0.039100944360586688,0.00026900609664094308
2005-11-16,0.115871273930983,0.017579157657720636,1.40688675631087,0.21659079644255312,0.03909084339565124,0.0002690683561909548
2005-11-17,0.11285780896815,0.017463704455411722,1.40742320587927,0.2206865670853124,0.039077222712976984,0.00026921456134734404
2005-11-18,0.11082884216034,0.017285054522717538,1.40812188837765,0.22257335542409652,0.039071236235327992,0.0002691467500786358
2005-11-21,0.109428938133432,0.017244970469831114,1.4090992238334402,0.22487195299680608,0.039061419297578824,0.0002690976229921798
2005-11-22,0.108237915574079,0.01719745602382575,1.40991048178899,0.22668097064438872,0.039051463519621832,0.00026910531131660408
2005-11-23,0.10856387373181,0.01701474385555387,1.41030629171135,0.22379650553358068,0.039041385866185672,0.00026914814531434316
2005-11-25,0.108063936834641,0.016919675016816176,1.41095765463803,0.2236732718174922,0.039029866057813088,0.00026923932148174048
2005-11-28,0.110861864279489,0.017071814422028556,1.40996430287803,0.21996553949872232,0.039018075056198368,0.00026934452809457728
2005-11-29,0.110686773564764,0.017033320392731158,1.40962514189905,0.2198511548231772,0.03901395709591508,0.00026933387608338352
2005-11-30,0.111442808619791,0.017086574504060206,1.4102822320968,0.21926443446571472,0.039006236585722512,0.0002693464785744026
2005-12-01,0.110190335776688,0.017039708305528894,1.41089053941074,0.22103558125008172,0.038994902413564368,0.0002694211534292232
2005-12-02,0.109676365094398,0.016991932397197124,1.41058710249867,0.22141696854252028,0.038988259624874192,0.0002694017953433344
2005-12-05,0.110329324001357,0.016991537979477716,1.4096654435722,0.22004290836678068,0.03898130270786812,0.00026941988496326624
2005-12-06,0.110163583236611,0.016974770132051876,1.40964247629002,0.22015300285808872,0.0389761592731372,0.00026942881200989932
2005-12-07,0.110422022116042,0.016993665570350314,1.40877804225896,0.21985809562418996,0.038970744101099376,0.00026947087133195972
2005-12-08,0.110176501449598,0.016990096238089066,1.40862793759303,0.22027827742945076,0.038965742369179192,0.000269464620153936
2005-12-09,0.110159596150133,0.016993218435656714,1.40918370078634,0.22038507794781992,0.038957657726722144,0.0002695066079765412
2005-12-12,0.110215398031261,0.01700596654341998,1.40954030628925,0.22047458675185492,0.0389461625113592,0.00026952959311985028
2005-12-13,0.109463791670218,0.01697864862184172,1.40945890577342,0.22176041332703836,0.03893247057330252,0.00026960546922743324
2005-12-14,0.109044381538688,0.016959186973113004,1.41009274760041,0.22227901478093868,0.038912134904962736,0.0002695647439030158
2005-12-15,0.109304556880713,0.016954603171657638,1.41007981093094,0.2217040965840894,0.038896913964634888,0.00026949199959804232
2005-12-16,0.10918649041149,0.016960775962554172,1.41038744123296,0.2220786718314514,0.038881169230170976,0.00026948851957935004
2005-12-19,0.110139939677902,0.01697574917664756,1.40994860609512,0.22037043620380832,0.038864069426331112,0.00026948201296543436
2005-12-20,0.110017092807166,0.017002489697723936,1.40978997820152,0.22098211891316232,0.038849004889639968,0.0002692777303982978
2005-12-21,0.109715389123728,0.017023746439839736,1.41006335234847,0.22194732346981456,0.038833959347924208,0.00026922938072530604
2005-12-22,0.108022248821069,0.016894393819314554,1.41074211437262,0.2235858518422596,0.038821013859557896,0.00026930433520617348
2005-12-23,0.108535155464384,0.016860089363931644,1.40995068145913,0.22218662008351552,0.038803571911311984,0.00026915640343197368
2005-12-27,0.109828648015665,0.016944785992524858,1.40795947422339,0.22048356573050464,0.038787454610213752,0.00026905385134547176
2005-12-28,0.110080092989631,0.016973610235868262,1.40773537484086,0.2202784315345278,0.038789301832199488,0.0002691124235744734
2005-12-29,0.110126555248608,0.016988549147320186,1.40727881144768,0.22031221039981444,0.038788254594734296,0.00026909159626975216
2005-12-30,0.110365738916847,0.01694056065233229,1.40569671777825,0.21930598983236864,0.03878765443864848,0.00026908527149593552
2006-01-03,0.111401751861252,0.017032793067254258,1.40659353003733,0.21832735784138748,0.0387843735175472,0.0002690591490762934
2006-01-04,0.111108839196604,0.017035069566102168,1.4067562597647,0.21883099701430364,0.038785895893372208,0.00026907918364879564
2006-01-05,0.111408733905915,0.017050334883955878,1.40685655682705,0.2183094390829484,0.038785264727202968,0.00026907674873351036
2006-01-06,0.111682119771815,0.017056598961014704,1.40750774660709,0.2178353901411098,0.038781601554499832,0.00026909194389179124
2006-01-09,0.112121755376747,0.017090057232212546,1.40783617855906,0.21740392870288728,0.038777584431781312,0.0002691272014441422
2006-01-10,0.112530917143298,0.017131238243133274,1.40870890502487,0.2172106885700462,0.038771514952255744,0.0002692171914162654
2006-01-11,0.112707049763439,0.017167582045596798,1.40898925842187,0.21737774162050948,0.038763358371812976,0.00026933299984115052
2006-01-12,0.113038482468449,0.017208240825782384,1.40917645764427,0.21732957948877936,0.038750064362607416,0.00026945590628827732
2006-01-13,0.113216310703291,0.01728867257650557,1.40959809199512,0.2181476790694838,0.038736962465015888,0.00026958690118674984
2006-01-17,0.112265241455846,0.017155490967158408,1.4082198465836,0.21808080894568544,0.038720733956012232,0.00026965909444194456
2006-01-18,0.114468559865144,0.016997365992397512,1.40744215523946,0.21144539512843492,0.0386935551593434,0.00026872825163836024
2006-01-19,0.107126379694714,0.016926677333697294,1.40449467213475,0.22500022458593496,0.038663566261103576,0.00026762238500280956
2006-01-20,0.104459772390289,0.017924067789871316,1.40373658345859,0.245550097649269,0.03863820713581512,0.00026658651286351152
2006-01-23,0.106331018938581,0.01776815927344113,1.40453393030344,0.2389972068216298,0.038653268897032936,0.0002681346770489498
2006-01-24,0.108163560613785,0.017810527120234342,1.40541412328952,0.23556534557325508,0.03866308273661612,0.00026892918313764584
2006-01-25,0.109822551226116,0.017886923138313208,1.40640779667668,0.2331293249898904,0.038668952269424568,0.00026929834898332588
2006-01-26,0.106771786286113,0.018306966399818616,1.40472586394886,0.24542851469172556,0.038669841176182304,0.00026934314811608632
2006-01-27,0.109146369032946,0.0180253374223998,1.40592803018478,0.2362781720437292,0.038665192547982088,0.00026914125092879892
2006-01-30,0.1110249559063,0.017720971221415318,1.40656824113778,0.22817916865166288,0.038660102660119416,0.00026896149224271724
2006-01-31,0.112333882949199,0.017085235819861818,1.40678473517052,0.21687787987786128,0.038655521519718,0.00026881973611490536
2006-02-01,0.115247125774362,0.01711296463376748,1.40810565130111,0.21180234630717856,0.038650417385745544,0.00026869566117340012
2006-02-02,0.115887472641017,0.01740675802178605,1.40798380565974,0.21441521245707216,0.038647224981537288,0.0002686303015052636
2006-02-03,0.120985815056917,0.01754777084208494,1.40978222454618,0.20705513890177916,0.038647837625271984,0.0002686442292219168
2006-02-06,0.120330354195561,0.018177954937202324,1.4096473857838102,0.21611382275138428,0.038646243595060848,0.0002686224296616116
2006-02-07,0.117596075525042,0.018100129901646216,1.40852474210205,0.22014668964099744,0.03864495505680956,0.00026861525687224396
2006-02-08,0.116372430380034,0.017840304204020688,1.40775597560853,0.21901618850417612,0.038644751356438568,0.00026861527655133776
2006-02-09,0.116403615181186,0.01793723543087903,1.40792214552151,0.22033243040520256,0.03864463935257692,0.00026861500855743748
2006-02-10,0.116368684922156,0.01797320970759433,1.4080328297924,0.220943764388625,0.038644186621901232,0.0002686171071879058
2006-02-13,0.115171031440769,0.017974421638880778,1.40698322020189,0.22325480293807664,0.038644093016714536,0.00026861808027421684
2006-02-14,0.11789737381885,0.01797796824440456,1.40946845467559,0.21823264118405804,0.03864222714119896,0.00026863747322637444
2006-02-15,0.117464702979561,0.018032833000643032,1.40909125467704,0.21978646492688984,0.038644436009062504,0.0002686372045492074
2006-02-16,0.117486777373114,0.018078962843951408,1.40972433090145,0.220420922396858,0.03864384839770628,0.00026864281143838912
2006-02-17,0.117099719897641,0.018060986896281864,1.40861332412252,0.22087292792475692,0.038649044967845216,0.00026861347861775304
2006-02-21,0.117074158519114,0.018073152013245868,1.40752282801323,0.22102413302883632,0.03865276641028392,0.000268593028695226
2006-02-22,0.117068168198671,0.018070668922803648,1.40846292677417,0.22104517628782868,0.038653584858824928,0.00026858527471192048
2006-02-23,0.117087407900246,0.018068935546688072,1.40914837088393,0.22102449038082392,0.038654556545611264,0.00026857542882153432
2006-02-24,0.116624153775193,0.018052736622338968,1.40861793536513,0.22167618889814152,0.038653424903425216,0.00026859410966479732
2006-02-27,0.116551225172396,0.018042962965196952,1.4092524605108102,0.22174663651994348,0.038651004766140256,0.00026862535990761456
2006-02-28,0.116967929480652,0.018073333750974484,1.40866101939548,0.22139120713063508,0.038648514528606208,0.00026866550449229948
2006-03-01,0.117239206877813,0.01796361100091979,1.41054330720696,0.21941741312086176,0.038646715310396624,0.00026868864725265624
2006-03-02,0.117834329374475,0.018042586454225804,1.41098125662527,0.21945306441620648,0.038645288441406648,0.00026868964105798808
2006-03-03,0.117784307370994,0.018108436594103908,1.41064869635559,0.22045692450879072,0.038643064225704496,0.00026870550270553176
2006-03-06,0.117166531492737,0.018079533277935092,1.40922555534931,0.22116300875452492,0.038642326310772128,0.00026871435824567088
2006-03-07,0.117018377611665,0.01808326163514844,1.40859521497479,0.22146131887272168,0.038644148596347448,0.00026870724474588092
2006-03-08,0.11711578223013,0.018084268849341316,1.40908060500911,0.2213063076096428,0.03864298101395032,0.0002687181029999042
2006-03-09,0.116881871992077,0.018087688602597508,1.4081205769671198,0.22175113784674504,0.038642510666134536,0.00026872475373742248
2006-03-10,0.117234983530203,0.0180759192108755,1.40936679323356,0.22097275824641736,0.038639076978030328,0.00026877232348443752
2006-03-13,0.117063260703091,0.01807844585233582,1.40942723317883,0.22134883066828408,0.038639199552261392,0.00026877095853849336
2006-03-14,0.116810856416987,0.018050743026594032,1.40922584356873,0.22145698635463236,0.038639469336113152,0.00026876693093676812
2006-03-15,0.116432837206079,0.018039972903711064,1.40989670160127,0.22197569206979308,0.03863948107965084,0.00026876688295057964
2006-03-16,0.116275928160035,0.018018609441636204,1.40877677168151,0.22200354798071976,0.038639873925194752,0.00026876634349063072
2006-03-17,0.117106245033699,0.018007948199581112,1.40788492926189,0.2203710058379094,0.038640535504066184,0.0002687664551170438
2006-03-20,0.11778154572942,0.018067507424825416,1.40775114442379,0.2197985085833516,0.038639963747895432,0.00026877076789042788
2006-03-21,0.118115675110106,0.018129517207888612,1.40772723182065,0.21987802535747584,0.0386390315249756,0.00026878310411478596
2006-03-22,0.116351698358961,0.01815905666026922,1.40976677223964,0.22343253767404996,0.038636248194956048,0.00026883180487031104
2006-03-23,0.116470821422997,0.01815054772077112,1.40923965822764,0.2231972734918596,0.038632927023770544,0.00026888893737542668
2006-03-24,0.116989552190347,0.018142167061647684,1.40882646429745,0.22217227522574844,0.038629179953147384,0.00026896888949509116
2006-03-27,0.117434603671673,0.018166689354504712,1.40842733227786,0.22159656139149296,0.038625614944104624,0.00026905561823107312
2006-03-28,0.117402082489239,0.0182483160641373,1.40851759673617,0.22248097285155924,0.038622585175524576,0.00026913154873673084
2006-03-29,0.118133686242903,0.018276491128038264,1.40857672721318,0.22145290566513704,0.038618927122937688,0.00026923644136334996
2006-03-30,0.118711928022684,0.018384184122025688,1.4074794076947,0.22165997241661344,0.038620242375753856,0.00026920584493701832
2006-03-31,0.120090333384101,0.018421797731939204,1.4071316792957,0.21961702367412576,0.038622130589838832,0.00026917262018890968
2006-04-03,0.120154491869001,0.018568150741589916,1.40658029022694,0.22120022612022688,0.038624117368075688,0.00026912657121577792
2006-04-04,0.120670811473708,0.01864993838023926,1.40664274476267,0.2212458589549694,0.0386221519038452,0.00026917057615565828
2006-04-05,0.121253258952742,0.018690048631805844,1.40631762634687,0.22069354473901764,0.038620022137168456,0.00026921612621356136
2006-04-06,0.12235016946371,0.018603736742256504,1.40559867076906,0.21778875300178916,0.038617204433111336,0.00026928172766187284
2006-04-07,0.124166008297886,0.01855673906507074,1.40440611665855,0.2141902125377494,0.03861547560969152,0.00026931776635392892
2006-04-10,0.124900431881427,0.01826777388131442,1.40378198099285,0.20965725048397508,0.0386196595393942,0.00026925046577304336
2006-04-11,0.125135949415443,0.018626260558066904,1.40305884723478,0.2133276628288998,0.038621971441108232,0.00026921752660287956
2006-04-12,0.12367152031197,0.01791750727138671,1.40259423113085,0.20774815192079148,0.038629053567348216,0.00026913550039385036
2006-04-13,0.12641806460507,0.018177299354294776,1.40243554735546,0.2060366865440454,0.0386317029641992,0.00026910172995658096
2006-04-17,0.130312585618822,0.016686938964612934,1.40140702126941,0.18443569784593244,0.038634655451674224,0.00026904930798810852
2006-04-18,0.130334040951875,0.017997450842607458,1.40309314633644,0.19819036652576884,0.038635561539331008,0.0002690292093989532
2006-04-19,0.13229009221594102,0.018300398949539656,1.4027944559360498,0.19842155526006052,0.038643379248214072,0.0002689388388651346
2006-04-20,0.134301816898376,0.0186045113743111,1.4021524134347,0.19858282349059524,0.038650233878496744,0.00026882356215254484
2006-04-21,0.133648306122678,0.018991424776500936,1.4023276105142798,0.2034016472423902,0.038656577720746384,0.00026869224085857544
2006-04-24,0.133592194843517,0.019254569834576492,1.40214138809776,0.20607773874567472,0.038661647399071736,0.0002685670010309356
2006-04-25,0.135117416239486,0.019004633242831456,1.4017038208972198,0.20140055534853692,0.038666307147718024,0.00026843266629460884
2006-04-26,0.13434719875385102,0.0193187325483778,1.4019597846640698,0.20559498832596904,0.03866854756655192,0.00026836653724835108
2006-04-27,0.135347760092187,0.019384267413168236,1.40139947299175,0.20471376154663824,0.038670388276722088,0.0002683065374513606
2006-04-28,0.13594127354510698,0.019485889705927412,1.40132611563425,0.20478393155268348,0.038671608277580176,0.0002682627590062004
2006-05-01,0.135671819387122,0.019446255811425148,1.40001214922304,0.20480135579617684,0.038674586414246008,0.00026815956440598024
2006-05-02,0.13704893163701202,0.019341514975346656,1.40007908848626,0.20183714500878716,0.038685227302508656,0.00026790416598450208
2006-05-03,0.137847702651851,0.019452531626464836,1.39962202211641,0.20168668914307352,0.038691355277659648,0.00026778486689110372
2006-05-04,0.137485618595059,0.019514989867183732,1.39967450493231,0.20272899220254096,0.038695408452917744,0.00026768625852046484
2006-05-05,0.13722515238348502,0.01943890385524346,1.40006494820265,0.20242515085746828,0.03869786433887944,0.00026761677272331732
2006-05-08,0.13719656816022998,0.019456106031470108,1.39976526675977,0.20265217050319724,0.03870124057209928,0.00026751144131486916
2006-05-09,0.137465674081102,0.01959598419317166,1.39974513836293,0.20360464628237292,0.038704942064514504,0.00026739475507317992
2006-05-10,0.136775402110412,0.019546627801955932,1.39967145025922,0.203808926007535,0.038703507705673984,0.00026743535533968136
2006-05-11,0.136159365345211,0.019519788912702084,1.39959820600974,0.2044504714444028,0.038693818787266568,0.00026754641985578708
2006-05-12,0.133530680969147,0.019453377539893372,1.39911330907445,0.20803140672361132,0.038690224676359176,0.00026754184362611312
2006-05-15,0.134201613683367,0.019467574084847916,1.3978378012775302,0.20676191862011724,0.038704509494608104,0.00026789177142301344
2006-05-16,0.134815940308253,0.019529784650453736,1.39704706196529,0.206228220682958,0.038713649623177344,0.00026804903558437532
2006-05-17,0.130707662251863,0.01958770064506204,1.39756599695113,0.21391312598953576,0.03872503064826304,0.0002682982426814832
2006-05-18,0.129181777904354,0.01952077174913514,1.39750336644889,0.21575455124042984,0.03877400783285816,0.0002727896233025186
2006-05-19,0.127817976811573,0.019445410367943264,1.39758852536982,0.21722849968124932,0.038817286226110696,0.00027614485273973488
2006-05-22,0.12599614698352298,0.01945623181038532,1.39644547581413,0.22040855677430152,0.038855243387558792,0.00027842530427525752
2006-05-23,0.12372004726886,0.019395585826335624,1.39614656873006,0.22347088982591416,0.03888892414985584,0.00028035114068198324
2006-05-24,0.123565597854984,0.0191271158878496,1.3965559461372198,0.2206781713851108,0.038914524241587752,0.00028161976834117364
2006-05-25,0.126641744692752,0.0189072139503071,1.39727840111073,0.21303553477753796,0.038932071795417472,0.00028215073156634016
2006-05-26,0.12806704324812098,0.018874291541911432,1.3982222231545,0.21038022925626176,0.03894934194810588,0.00028261465281187232
2006-05-30,0.126893358898792,0.02043223125992096,1.3971548852434,0.22999029698274656,0.0389802062271406,0.00028410925401112744
2006-05-31,0.12990742913679302,0.020586178556667856,1.39863751723365,0.22656919639112956,0.039055984062100424,0.00029365600381184676
2006-06-01,0.129534998697202,0.020197755241838792,1.39774942608538,0.2225508851935272,0.039120379986468896,0.0003001122072017836
2006-06-02,0.128884056649485,0.020180242371387576,1.39631194814028,0.22340719381178008,0.039179026475397624,0.0003056018480170758
2006-06-05,0.128189255843245,0.020249251772104796,1.39683388691445,0.22550918383377784,0.039236498971940296,0.00031061713011824204
2006-06-06,0.12784108918999502,0.02028740341537996,1.3975883027505,0.226700972568985,0.039301355953048624,0.00031681679159753104
2006-06-07,0.12656483485126,0.020301442030805968,1.39653640903214,0.22907676250256272,0.03936006953601508,0.00032149819354261892
2006-06-08,0.125410559413595,0.020369666016094644,1.39591126798834,0.23194146728323316,0.039412523449928304,0.00032492699541590316
2006-06-09,0.124690734649581,0.020409825641357532,1.39550278919691,0.2337041393043706,0.039458035482436648,0.00032719680434374116
2006-06-12,0.123039332480723,0.020282521631142916,1.39502277664679,0.23538809207666696,0.03950559640878392,0.00032954539854415416
2006-06-13,0.120848955802255,0.020426425580770652,1.3941460102163402,0.24127573540368692,0.039575205980703976,0.00033504402995841
2006-06-14,0.122362859920303,0.019922053117368452,1.39618081447344,0.23239420299979292,0.039646570244728936,0.00034105422337031328
2006-06-15,0.12985654841800202,0.020733544825657332,1.39841239700607,0.22840572684033696,0.03970033316416108,0.00034459847831232072
2006-06-16,0.129625848956687,0.02081131436801342,1.39827768528655,0.22975684225332944,0.039791722694471992,0.00035514421639804864
2006-06-19,0.128779804575054,0.020493607222471896,1.39719261950724,0.22763057144563396,0.039877193554714984,0.00036356611722329376
2006-06-20,0.129644509580601,0.020549456812682224,1.39613164641718,0.22670354004726444,0.039947022995215752,0.00036922600405542184
2006-06-21,0.12922741290968102,0.020609237766067356,1.39709624912844,0.22806731459565472,0.04000714847197144,0.0003731492134124212
2006-06-22,0.129261724332433,0.02068676021028762,1.3968099133040698,0.22884783570724852,0.040063161860788624,0.00037633281946183592
2006-06-23,0.129650324304426,0.020775373564626132,1.39600503618416,0.22910980546815104,0.04011192038063584,0.000378404041165386
2006-06-26,0.129110091448912,0.020850211603796848,1.39672770173725,0.23091606091379304,0.04015224794082548,0.00037964379179307872
2006-06-27,0.128961280064991,0.020905398496580408,1.39773636556043,0.23188656324032104,0.040187218702928152,0.00038044023982437936
2006-06-28,0.128693714432216,0.020968157290803472,1.39724916765104,0.23305168577882664,0.040215573314418832,0.00038083455092830136
2006-06-29,0.12837632323849398,0.020531668688914208,1.39620061751301,0.22847242553368564,0.040243461239549848,0.00038116981744647648
2006-06-30,0.127803847702704,0.020527731774516832,1.39652948978633,0.22946800371387388,0.040290160227822816,0.00038287748642610456
2006-07-03,0.128103557104509,0.02055674161273842,1.39564092233729,0.22918259380977724,0.04033201337211428,0.00038399882864655584
2006-07-05,0.127815259346609,0.020415216099608708,1.39681278774526,0.2282619373420224,0.040368595027067912,0.00038489996618576856
2006-07-06,0.127303388536916,0.020434538208637264,1.3969445081076,0.2294111370660286,0.04040017639947596,0.0003855721506350496
2006-07-07,0.127219578856975,0.020436905183270384,1.39723862590183,0.22966534603655492,0.04042910009241304,0.0003860283024028004
2006-07-10,0.127064106432907,0.020464630641164456,1.39786721084508,0.23036977856201844,0.0404534433835566,0.00038623447678324472
2006-07-11,0.12575794869601,0.020442274513997804,1.3970981555544,0.232388689996215,0.040473511832551904,0.00038624765388243008
2006-07-12,0.126887275023363,0.020327462330421828,1.39779131973983,0.22911898803051764,0.04049534457493972,0.00038641975592988224
2006-07-13,0.12783277560438,0.020258183971396536,1.39546730039156,0.22625926483328636,0.040527222519909632,0.0003870693177971652
2006-07-14,0.127875840239353,0.020257502239573644,1.39463018332263,0.22619311041699168,0.040582482343957232,0.000389748258435022
2006-07-17,0.127762825551586,0.020251711507497168,1.39434587957172,0.2263130223041596,0.04063294722829928,0.00039179978054033752
2006-07-18,0.12865288509362998,0.020261112630753432,1.3931955217071502,0.2248064560398034,0.040677863379942168,0.00039313482019831416
2006-07-19,0.128827356508181,0.020237636071450724,1.39443377614744,0.22426792200663984,0.040712944646362712,0.00039389481708072856
2006-07-20,0.128935113238996,0.020234184774004564,1.39475915413622,0.22401823877569808,0.040753664576273456,0.00039507357796917904
2006-07-21,0.128749703130989,0.020224933511734404,1.39472642227309,0.224205680658787,0.040793200931056688,0.00039608347838599416
2006-07-24,0.12935579245870902,0.020162176248427104,1.39580586408694,0.22247987665970724,0.040828298202737112,0.00039675914604425592
2006-07-25,0.129838312488749,0.020124763826362632,1.39648327854083,0.2212702064932862,0.040869115881388248,0.00039799246815292928
2006-07-26,0.13034131961728702,0.020217642436122196,1.39702379496311,0.221534541827559,0.040901019450362768,0.00039884172018209232
