date,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
2006-07-05,0.131522250314627,0.019751294156115928,0.71005341571934,0.10931776620331882,0.075471160208724224,0.00048262823268345328
2006-07-06,0.13103352727895202,0.019734470424402204,0.710296647809206,0.10964814371592514,0.075521746945294928,0.00048476195012590408
2006-07-07,0.131182835507802,0.019696235285615192,0.710581148652774,0.1093679771986688,0.075574516206667312,0.00048705008964968888
2006-07-10,0.131159280466602,0.01969537715940994,0.71150543346255,0.10947108489416556,0.07562386853199928,0.00048899972162215832
2006-07-11,0.129670591362148,0.01966689457599628,0.71034226098654896,0.11047959840311912,0.075664859365273104,0.00048989506285891
2006-07-12,0.13115477806637498,0.019623273340674364,0.71065658431166904,0.10904108931474588,0.075722284927821808,0.00049247388494635032
2006-07-13,0.131914781173881,0.019645299304627384,0.70882990015811896,0.10853273903459996,0.075822888310712176,0.00050109782935937776
2006-07-14,0.131933832881906,0.019633871740610408,0.70807999917812504,0.10842040025634722,0.075944550085370592,0.00051314240711328824
2006-07-17,0.13173259908238998,0.01965483099245358,0.707848116820878,0.10861608623791866,0.076065497358641456,0.00052450305066440968
2006-07-18,0.13260452193240598,0.019651414453511316,0.70639098447317904,0.1077318114674142,0.076173975014414,0.0005321956813389236
2006-07-19,0.132359340621064,0.019634593940006176,0.70779977665281,0.1080014053754051,0.076249842651481744,0.00053604861789032608
2006-07-20,0.132249520744472,0.019637385507944476,0.707844182404428,0.10797009050674284,0.076333893449656512,0.0005410927760940076
2006-07-21,0.131833098868121,0.019667652456165972,0.70704236857349504,0.10825935622864504,0.076426459106124208,0.00054722281277695728
2006-07-24,0.132075237964814,0.019665055739030092,0.70797184676903904,0.10791690576553466,0.076492528524634944,0.00055016634860286168
2006-07-25,0.132776188443843,0.019589947466740036,0.71006530992292608,0.10711077870028744,0.076557994980064416,0.00055368557007872064
2006-07-26,0.13327628976179202,0.019650511982430368,0.71053441838560408,0.10708507541631628,0.076612465799335744,0.00055651825738866184
2006-07-27,0.136082737407243,0.0198659228978734,0.71310426145718896,0.10663535078063634,0.07666066007757808,0.00055926044543852432
2006-07-28,0.13515187946305502,0.019882093749148008,0.712694581558272,0.10745540213514094,0.076702700461118608,0.00056108700214843808
2006-07-31,0.134041461868557,0.019874078158094204,0.71142754193397992,0.1081749134405587,0.076753252174680192,0.00056313689357961384
2006-08-01,0.133415629839294,0.01995047495728348,0.710293941264144,0.10906232774723552,0.076802804196307792,0.00056480253598476632
2006-08-02,0.133176571116319,0.020077573640686576,0.71042420240434504,0.110006896953063,0.0768371428664696,0.00056550668932231312
2006-08-03,0.13415778295039598,0.019699521216796924,0.707827400274068,0.1071371117764123,0.076884676011395072,0.00056640975426623416
2006-08-04,0.131256290698998,0.019707749144551888,0.712028666556086,0.10929717814818896,0.07691512208189088,0.00056707701157412328
2006-08-07,0.13156817796668798,0.019706050104014064,0.70996070086438904,0.10907593277522578,0.076950383076647088,0.0005678857406398644
2006-08-08,0.132119383754076,0.019726871016844036,0.70841125453337592,0.10876319388717378,0.07698480253702576,0.00056855273929411872
2006-08-09,0.13251688593663,0.01978902991832906,0.70756721233492704,0.10870105157432928,0.077015071134655488,0.00056898637545571104
2006-08-10,0.133642751935923,0.01982241082479286,0.70617973772326504,0.10786124379725174,0.07703769448505888,0.0005690525678844464
2006-08-11,0.133928346446089,0.01995638575030522,0.705985714603012,0.10814097016888022,0.077057785435438288,0.00056901390069080776
2006-08-14,0.13386981634404498,0.020069131017278876,0.70603470474334496,0.1086924391596278,0.07707475729526936,0.00056888458795079504
2006-08-15,0.13256269380962702,0.019988028585371244,0.70814858964442696,0.10935087193500636,0.077082306037997168,0.00056879189033759352
2006-08-16,0.130998156545833,0.01989905084076648,0.71220786790286296,0.11006993942232102,0.077081562998223536,0.00056880001249929016
2006-08-17,0.12988194006447302,0.019886869530597696,0.71246974387085304,0.11113427193325868,0.077088117592577504,0.00056877569145135512
2006-08-18,0.127248863145909,0.019941111425621716,0.712157025485914,0.1136982739631444,0.077091847925529984,0.00056873562822815384
2006-08-21,0.128460291712346,0.019728321194340216,0.709986611596406,0.11153476301895248,0.077110297463491296,0.00056865786634917728
2006-08-22,0.127739645822883,0.01966716256921612,0.71094507103595808,0.11192929113720842,0.07712733033677376,0.00056857972090719968
2006-08-23,0.12768883301508598,0.019571026265603308,0.711730396808214,0.1115498145073959,0.077142931749991616,0.00056852374279628504
2006-08-24,0.12751563500576498,0.019516967621899756,0.71240188399954896,0.11151577734846188,0.077157376984135168,0.00056844043593487536
2006-08-25,0.12674087559413,0.019468950862986104,0.71173277196826304,0.11198300375787446,0.077172404872633776,0.00056826746645210128
2006-08-28,0.126243669749585,0.019427853845696448,0.711378157207202,0.11226872031617658,0.077186141470184176,0.00056805676298133048
2006-08-29,0.12626055918211502,0.019400676890947156,0.711636862907338,0.11219108336816998,0.077198229043463568,0.000567879189135522
2006-08-30,0.12573628061710502,0.019396473962678604,0.712342461811892,0.11268207261364098,0.077206038456334112,0.00056775303184486824
2006-08-31,0.125635673335899,0.019288517183940656,0.71313381356980296,0.11226680609472812,0.077207842121341152,0.00056772974497184888
2006-09-01,0.124778486504981,0.01931454837820922,0.713172415260058,0.11320754514025238,0.077208051825918896,0.00056772576165419416
2006-09-05,0.125779908677138,0.019287560097489148,0.712064720355818,0.11219684331885756,0.07721637981097104,0.00056757692229494128
2006-09-06,0.12648232925583,0.019336297699536256,0.71157318340318,0.11186365248211552,0.077232711402626432,0.00056746506952866064
2006-09-07,0.126030191659808,0.019272992105723176,0.710193640796032,0.111825087879516,0.07725854015326336,0.00056738126616268984
2006-09-08,0.126125952657138,0.019317037219220708,0.71076467457323696,0.1119108289305963,0.077272112134336864,0.00056727457530527176
2006-09-11,0.126046692974782,0.019350164452258984,0.709955855937356,0.11211934895236636,0.077286621827573248,0.00056707900434315416
2006-09-12,0.125810947152791,0.019482811993170464,0.71062434979964896,0.11295314295842896,0.077291196436164976,0.00056697011066639288
2006-09-13,0.123464375460912,0.01918379056872424,0.71363963276227104,0.1131830306712309,0.077288386979348528,0.00056700124048175616
2006-09-14,0.123775873490577,0.019176797470280172,0.71258820043015904,0.11286066427126054,0.077285499151728512,0.00056699364398140064
2006-09-15,0.124627113666825,0.018953553884363132,0.71548669423314008,0.11092531007518758,0.077277090155616784,0.00056691138298261448
2006-09-18,0.12691031064399,0.018872960829505984,0.71819819240762192,0.10874375350125084,0.07725896326078568,0.00056663358810053168
2006-09-19,0.128307570667542,0.019029917772690988,0.71846277532956704,0.10874051354186782,0.077242014244765728,0.0005663939240820884
2006-09-20,0.127768423650952,0.019176364949980836,0.71838684537820096,0.11013196721433748,0.077223206755464512,0.00056630217219426328
2006-09-21,0.132103302510861,0.019449475476098524,0.72054258369871408,0.10879900321824556,0.07721071537838456,0.00056611464655680544
2006-09-22,0.12929794718580002,0.019348645624457736,0.71945209284522808,0.11009197618099528,0.077214037960041408,0.00056615819862039152
2006-09-25,0.129247982145929,0.019413407711233248,0.71889288096428096,0.1106841242231812,0.077214395840108368,0.00056616056732542192
2006-09-26,0.12635155717507902,0.019408074908852604,0.71977294457591304,0.11257587292743296,0.077216331539343536,0.00056614856724502248
2006-09-27,0.12665002740970598,0.019431648112153572,0.71906480893409896,0.11262629970288418,0.077217995177040528,0.00056614062001667152
2006-09-28,0.127039637334006,0.019451487992439936,0.717839990555756,0.11253361314405422,0.07722080298475624,0.0005661196487496032
2006-09-29,0.127352651259423,0.019466585949177532,0.71651189485233104,0.11245739195505412,0.077226250278855728,0.0005660663744278768
2006-10-02,0.127386445717625,0.019472751875507456,0.71499377591691608,0.11251756864565884,0.077237267305278528,0.00056595428555821112
2006-10-03,0.12758850764167302,0.019476183344095272,0.714461763902522,0.11235506289868856,0.077247211825218128,0.00056581224381222904
2006-10-04,0.127962223777706,0.019476968532682156,0.71410828700234096,0.11199457891540782,0.077257321294523136,0.00056558910049061176
2006-10-05,0.12866343629166,0.01948276008587294,0.71320725934597696,0.11144116465172094,0.077266760470014816,0.000565382942150114
2006-10-06,0.128386279251095,0.019535206279255644,0.71380564893644104,0.11190637026493406,0.077270460300666544,0.00056528733991304032
2006-10-09,0.129223333764213,0.01954058753342254,0.71280348133289992,0.11127294262116486,0.077278147189333728,0.00056507059170487152
2006-10-10,0.128551634114116,0.01961433141307366,0.71322583128997896,0.11216045714466798,0.077278951207701376,0.0005650480708095032
2006-10-11,0.12954960307955498,0.019618841558217276,0.71213464462491504,0.11142499359494906,0.0772828006153036,0.00056492565408059856
2006-10-12,0.131114041116011,0.019697516985501872,0.711962308045716,0.110628455881771,0.077283683794321264,0.00056489217528927704
2006-10-13,0.12721984099605902,0.019551667142487064,0.71541747463695304,0.11297180764228556,0.0772786800551912,0.00056504957446115592
2006-10-16,0.12799960845102402,0.019568280706431544,0.714528199883228,0.11241344409338732,0.077272458963256464,0.00056520438258675776
2006-10-17,0.12855805644353998,0.019617517666427692,0.71326922529447104,0.11213204094990598,0.077271182395701456,0.00056523226527341728
2006-10-18,0.128064075730629,0.01969475894180004,0.7141638001582,0.11286288605186678,0.077268884620901824,0.00056528099285312344
2006-10-19,0.12726399180731398,0.0194732616189326,0.71372520870182696,0.1125696848645321,0.07727023796665624,0.00056524060379529088
2006-10-20,0.12839745710862598,0.01934841876939468,0.71267097348321992,0.11110448616115712,0.077265899042389232,0.0005653571576137116
2006-10-23,0.130832161785142,0.019372649300609812,0.71091846985654504,0.10917875870435606,0.077265849752634272,0.00056535835927601352
2006-10-24,0.13461696256043202,0.019790913027001844,0.70891832015246704,0.10781650813777314,0.077266775608397728,0.0005653326882086472
2006-10-25,0.131557467900793,0.019563853257667928,0.71031316484376704,0.10942888671075834,0.07726460492801616,0.00056539142818541456
2006-10-26,0.131713016895555,0.019844168875803604,0.710588715253108,0.1104127173468187,0.077260621674151536,0.00056550605476304488
2006-10-27,0.130946378040348,0.019840172493188756,0.71132280545996192,0.11117067229329306,0.077257421428393328,0.00056559580283856216
2006-10-30,0.131359232661057,0.019897786170415588,0.7110076664061,0.11106880730332444,0.077257727877897152,0.0005655872865878752
2006-10-31,0.13110474744640798,0.019934629197478404,0.71172121072080496,0.11150796901430508,0.077256619021767552,0.00056561832759224208
2006-11-01,0.13074152577842398,0.019918413194591036,0.71197756538218104,0.11174665587386486,0.077254302058793104,0.00056567364555784192
2006-11-02,0.13074795448853498,0.01995433446778912,0.712201673008494,0.11193010756429818,0.077251878414924048,0.00056573459233241112
2006-11-03,0.130763892114236,0.01995798789481672,0.71163140391776304,0.11190287683043568,0.077249641850850128,0.00056580406107734168
2006-11-06,0.130665284059502,0.020011461945615788,0.711028385917044,0.1121895368454745,0.077248164714963472,0.00056585401602732864
2006-11-07,0.130125350188484,0.020048388134184288,0.71129873278287704,0.11278055945635706,0.077242983016551104,0.00056603160115700944
2006-11-08,0.130763940399199,0.01995675941356424,0.71453740503991,0.1120487863044222,0.077225385497086656,0.0005665302966820844
2006-11-09,0.132109923951819,0.019985302633285828,0.71529690116045496,0.1111319148870979,0.07719778304928896,0.00056695442567279264
2006-11-10,0.13195914204334,0.020060809648477652,0.71540389215987896,0.11173872116208828,0.077172670830704304,0.00056748892099376824
2006-11-13,0.13352194900807902,0.02020783183266606,0.71657952872969,0.11151342362983134,0.077146478323834896,0.00056802006416292096
2006-11-14,0.132976618787617,0.020313932852207468,0.71693929592387592,0.11269973651404894,0.07711949388083416,0.00056870955034158592
2006-11-15,0.13129113316174402,0.020177269272963996,0.71630662159369592,0.11321984056471546,0.0771017678662268,0.00056930604322963848
2006-11-16,0.130663726392413,0.020143812430415152,0.715471486480996,0.11357481989276216,0.07708529298691336,0.0005699036401432752
2006-11-17,0.130671369499712,0.020132215593783332,0.71450919242935896,0.11348931229452572,0.077069566585960224,0.00057050828096664912
2006-11-20,0.13029020065918002,0.020139671696329172,0.71519970215489504,0.1139137582125433,0.077052545575994,0.00057118621506306968
2006-11-21,0.129743776454892,0.020122251115399076,0.716248143181216,0.11439334232424768,0.077032516820849584,0.0005719759041061648
2006-11-22,0.13025418639461,0.020103842467005384,0.71512015985093,0.11392215050148134,0.077015510741506848,0.0005726562910797416
2006-11-24,0.130568533616196,0.020109212665019208,0.71415924223106496,0.11362245318889152,0.077002773777246336,0.00057311042644972896
2006-11-27,0.129155222032518,0.020090338554335716,0.71126683550020696,0.1144580017143449,0.077009462266538688,0.000572970615044946
2006-11-28,0.12957994897578302,0.020042270430219224,0.712598076058196,0.11383713704242744,0.077026059417839744,0.00057290096789700248
2006-11-29,0.12998351975047002,0.020064378168352444,0.71266890735681696,0.11359736651222166,0.07703965140289784,0.00057268856443895704
2006-11-30,0.130273279283503,0.020026436887235224,0.71408783582226896,0.11318121990609622,0.077048918691202112,0.00057260224036417544
2006-12-01,0.129866459978589,0.020079351878498104,0.71341017249281304,0.1138912931133221,0.077059377642010384,0.00057256730452432648
2006-12-04,0.129625607893195,0.020005862809210944,0.71265234066417808,0.11358842922078718,0.077075096861833552,0.00057240235824354016
2006-12-05,0.129484977649095,0.020031593836176064,0.71195788911004696,0.1138133771082461,0.077089151896279232,0.00057223253983463456
2006-12-06,0.12924974708942998,0.020026400791914404,0.71285882858583904,0.11401293559814358,0.077097742452270816,0.00057213571164752048
2006-12-07,0.127919962651629,0.019886232251313476,0.70895404170502296,0.11424000059937824,0.077119772404956976,0.00057196616070293168
2006-12-08,0.129569974640394,0.019937994988402432,0.70746573480606904,0.11265039893597118,0.077142680348094016,0.00057197637582307272
2006-12-11,0.129617266886711,0.01991455155183076,0.709881507380716,0.11274101992253686,0.077152637633897008,0.00057185325245354048
2006-12-12,0.129437029078308,0.019923935004900772,0.71094061927209792,0.11299797762581334,0.077170227748047552,0.0005717756758782528
2006-12-13,0.129111187225183,0.019926378434250016,0.71255012209149504,0.11331189213785012,0.077178307052232368,0.00057169931817134808
2006-12-14,0.128847130406448,0.0199211716127633,0.712190777837556,0.11364925463726616,0.077187588052022368,0.00057157053172928904
2006-12-15,0.129057225765504,0.01992153181692236,0.71290771444064408,0.11353592667696604,0.07719514733797512,0.00057146020703124144
2006-12-18,0.12939322287584302,0.01992321300974888,0.71308824854956296,0.11323890165243566,0.07720207017137896,0.00057139680181502576
2006-12-19,0.12947327746722002,0.0199494898779009,0.71335419728908104,0.11346051300647198,0.077207441068392416,0.0005713362174549784
2006-12-20,0.129705241309973,0.019964044013520976,0.71400134286872,0.11333817825312408,0.077210434305554112,0.00057129855852557704
2006-12-21,0.130086039274423,0.019992658184107832,0.714057654696132,0.11316088819888326,0.077209697772339872,0.00057130550178628736
2006-12-22,0.129926917730908,0.020018716543664664,0.71281603327208696,0.11349104158741832,0.077216176756394256,0.00057126472575652368
2006-12-26,0.129622082705462,0.020048800474819432,0.71238297590632904,0.11390708237088012,0.077230023680297216,0.00057116980138593728
2006-12-27,0.129696667742563,0.020081905216704416,0.71257543061763896,0.1139921933476746,0.077239912825450144,0.00057099396413849448
2006-12-28,0.12991309145671102,0.020020174087999264,0.71133138999134304,0.11340892222548326,0.077258204232462928,0.00057064117938804208
2006-12-29,0.129338066565585,0.020082141359965172,0.71033846371589504,0.1141666975713593,0.077276161649937344,0.00057039967029581792
2007-01-03,0.128449910704165,0.020005693018041456,0.71084841867486904,0.11450861922334616,0.077293046357165392,0.0005703091438977448
2007-01-04,0.128647624680827,0.0200436945751048,0.71101125345693392,0.11447775668866736,0.077301334455448624,0.00057024734864274096
2007-01-05,0.12851054917844502,0.020033913379464208,0.71161370242170296,0.1147271729075977,0.077308109764888912,0.0005702431735148444
2007-01-08,0.127613301337137,0.019964540892137424,0.71081646037299496,0.11494784331864332,0.077318831788151728,0.0005701799651221868
2007-01-09,0.127648301498893,0.019833511385115628,0.70969576578333104,0.1140867687303607,0.0773296333726972,0.00057004253747276616
2007-01-10,0.128735617737714,0.019827709368221908,0.70925106683930904,0.11303433241614432,0.07733517213404648,0.00056993901486605456
2007-01-11,0.128519358547796,0.019878602869577796,0.71014297780950496,0.11345230464383984,0.077332757151411616,0.00056999138156736728
2007-01-12,0.13120767569300102,0.019853553018203804,0.709251295511414,0.11090145817918408,0.077329132743312416,0.00057009197607163336
2007-01-16,0.130868728739588,0.01991847509980002,0.709042783347292,0.11158447480558024,0.077329409885012688,0.00057008825557990888
2007-01-17,0.1304871820599,0.020003609493859716,0.70933895724343,0.1123215535096957,0.077329638920403856,0.0005700852479503084
2007-01-18,0.131247882494813,0.020138539406497404,0.70810027591634392,0.11232020884831454,0.077333368403267472,0.00057002713721529792
2007-01-19,0.12991806021605102,0.020098423898398008,0.709446900225838,0.11318288304990104,0.07732795342005608,0.00057011714571552552
2007-01-22,0.129807943981017,0.02002311089852442,0.71143554624678896,0.11310081530533864,0.07731644260382984,0.00057016683395093848
2007-01-23,0.13039503255950998,0.02001319840706422,0.71311918674366104,0.1124738108804881,0.077292765296007376,0.0005701853095137524
2007-01-24,0.12939177250187,0.020074638289585808,0.712985166562218,0.1139018344127789,0.077271293913147248,0.00057036055066380224
2007-01-25,0.13117500643250398,0.020014350012730828,0.71160417465054408,0.11184089103034836,0.077262619931852048,0.00057032480099533296
2007-01-26,0.13146076737843502,0.02000903200588976,0.711839613819652,0.11150644598335474,0.0772709593616648,0.00057047302839424448
2007-01-29,0.13215376053442802,0.020058668222357508,0.71244828342259504,0.11132402049541126,0.07727820105019792,0.00057059834225045072
2007-01-30,0.13252180764448702,0.02014786531911586,0.71276238296298296,0.1116855381171209,0.07728111472903048,0.00057062279452893248
2007-01-31,0.130538456161366,0.020012918981422772,0.711767390824008,0.11232583199090498,0.077289303974044064,0.00057055890140655352
2007-02-01,0.130429789656028,0.0200172739147945,0.714052114756886,0.11251798740211706,0.077290808264712448,0.00057055344794700448
2007-02-02,0.129873326691395,0.02000874674282988,0.71304233859250696,0.11293040803158024,0.077292020558426672,0.00057053976281036872
2007-02-05,0.13054111093329198,0.019942836650991752,0.709560911331468,0.11206193205393696,0.077299503327924512,0.00057045289016390424
2007-02-06,0.130922921866676,0.020037091546376652,0.70870272497195,0.11200369537112148,0.077307047184116736,0.00057036781513659904
2007-02-07,0.12991200496573698,0.020045980498954528,0.710879731104076,0.11292920872538388,0.077308598723471424,0.00057034347705466416
2007-02-08,0.130139149206879,0.020067192844891128,0.70992164677028304,0.11284616087717418,0.077312779107671728,0.0005702720198546312
2007-02-09,0.130071319830731,0.020073475675129108,0.710007935666818,0.11294832871587508,0.077319315827462992,0.00057018780161908536
2007-02-12,0.129852272733917,0.02008085718394062,0.709995953939734,0.11317304474558932,0.077332386468633552,0.00057009714207992912
2007-02-13,0.131171465288234,0.020056018604337524,0.71196405821077504,0.11199855060440334,0.077334754915463904,0.00057005807400130568
2007-02-14,0.13152443423166498,0.020054726566234308,0.711999324591726,0.11174555553841236,0.0773464770648404,0.00056995597894952648
2007-02-15,0.13186806937179802,0.020057236766989296,0.71163692136850496,0.111548679184977,0.07735867902419576,0.00056978487281364456
2007-02-16,0.13023676265414,0.020187482462976648,0.710766116144696,0.11357793156644184,0.07737294010870488,0.00056947262976498648
2007-02-20,0.131296923583758,0.02021874614967526,0.71026944236923192,0.11293007935759728,0.07738422914272504,0.00056926114422203528
2007-02-21,0.13189872262757398,0.020208954214214168,0.71032970772234808,0.1124680830278089,0.077396955888093056,0.00056896297414739928
2007-02-22,0.13253118898320302,0.020180120677157144,0.711097221775426,0.11179862546163772,0.077409373618500256,0.00056862601104794456
2007-02-23,0.133226435244691,0.02016257635909002,0.711034816225692,0.11113238558350642,0.077422284893292784,0.00056830516621062328
2007-02-26,0.13331330676515298,0.02013029680179146,0.71078069801756608,0.1108054057543113,0.07744223987866792,0.00056785021173577384
2007-02-27,0.127910287173876,0.02027361066129844,0.70806661453641296,0.1163368463601333,0.077528121658153888,0.00057065320936778968
2007-02-28,0.128824272373526,0.020167074719079768,0.70817047910012296,0.11480598440950056,0.077672608456799248,0.00058249182312657104
2007-03-01,0.12752027249669302,0.020080066896320884,0.70839433849783992,0.11536325355256042,0.07780537307580184,0.00059331433921718792
2007-03-02,0.125473299473282,0.020146634842590116,0.707738392235006,0.11755080280673752,0.077957193534460608,0.0006103302264147336
2007-03-05,0.124730924704669,0.020003872246438812,0.70817763291027504,0.1174168452768945,0.078106762216635072,0.00062935499883219656
2007-03-06,0.127380411623302,0.019780942530244132,0.709581321225386,0.11374251124511702,0.078180294334512896,0.0006367682866760904
2007-03-07,0.125761163100856,0.019734837617834132,0.70862977888147304,0.11479482432359746,0.078248825413635568,0.00064217938842449272
2007-03-08,0.12779020912150598,0.01968015203416164,0.710505347631308,0.11273348607131648,0.078279662789736384,0.00064467789315003304
2007-03-09,0.12770493924860298,0.01964981007975962,0.710317313935498,0.11262946982306488,0.07829985302644208,0.00064618876369138208
2007-03-12,0.126409583236706,0.019640677171648748,0.70969786797658896,0.11379125184964378,0.078331071506054064,0.0006479085241393628
2007-03-13,0.125098203431447,0.019862969151193464,0.70875303795380592,0.11644219784828958,0.078397224180642912,0.00065354550470245792
2007-03-14,0.125199248652385,0.0197447549266464,0.708828820503512,0.1155903977776224,0.078471875612305888,0.00066023582764177184
2007-03-15,0.128101202617553,0.01989120231364084,0.71170278048747704,0.11380315894148852,0.078518141304704768,0.00066418253558528968
2007-03-16,0.126025872828504,0.019954290748061824,0.70998814038601496,0.11609559084777016,0.078563305191459376,0.00066769165232302
2007-03-19,0.126674181376142,0.019765633007904352,0.709749144776056,0.11436171505269814,0.07858817859320928,0.00066898398077670352
2007-03-20,0.126670183591265,0.019683276492793508,0.71018456511879504,0.11365093161932866,0.078612792297922224,0.0006697329939830928
2007-03-21,0.126864770310648,0.019689576581471732,0.71008609612389296,0.11356762076690686,0.078630228639392992,0.00067006805762634952
2007-03-22,0.12687671990816702,0.019685487028478556,0.709363247296654,0.1134883467219932,0.078662171540443152,0.0006707160988580908
2007-03-23,0.126925226243919,0.019672125309098372,0.70909020324638904,0.1134333395619362,0.07869284707369384,0.00067121802870240144
2007-03-26,0.12688566490678598,0.01966686253792754,0.70859620115752,0.11347035115308824,0.078719734544612272,0.00067161999509728152
2007-03-27,0.126667403016959,0.019673233244936084,0.708444747712328,0.113736542575555,0.07874672232675608,0.0006719503279911612
2007-03-28,0.12647280868486598,0.019703000080642864,0.707166240177606,0.11408221081894474,0.07878957887884888,0.00067253026729979056
2007-03-29,0.126052801023814,0.019663521291074348,0.70700237902591504,0.11409387091226994,0.078836305385968336,0.00067314724735021248
2007-03-30,0.126299113828159,0.019649239014062116,0.70717984898615208,0.11380643492261664,0.07887030619879616,0.00067341426505922296
2007-04-02,0.12618880266238,0.01968514728534328,0.70730170524225496,0.11402535367988766,0.078896707954860912,0.00067351952435643056
2007-04-03,0.126509350128722,0.019782543942668452,0.708625033801062,0.11427947894596336,0.078908097319049232,0.00067346482790031216
2007-04-04,0.126633775845681,0.019789321975167024,0.70836611680187696,0.11421954414149564,0.078925989466238272,0.00067328574968489728
2007-04-05,0.125564886723676,0.0197038697223723,0.709970979784146,0.11467812416385558,0.078927587420868128,0.00067328454018883712
2007-04-09,0.125088929407101,0.019598844065251432,0.708959569634822,0.11456376528095434,0.078926700222218864,0.000673286906580816
2007-04-10,0.124105950578699,0.019649408891847204,0.71002183561074192,0.11576182313659044,0.078914601546359008,0.00067333257540389888
2007-04-11,0.12641424617830898,0.019574259632048388,0.708176172306598,0.11330940256372158,0.078918505204573568,0.00067332642284273568
2007-04-12,0.12548586661345402,0.019682298809642564,0.70940656666142,0.11472242554134284,0.0789126199833956,0.00067333139030728032
2007-04-13,0.123336031963469,0.019706967089522848,0.71125882746273296,0.11678100356971874,0.07890024033710256,0.00067330847432996336
2007-04-16,0.122746104670741,0.01960254460230124,0.710649772367674,0.11684043347239636,0.0788915979878976,0.00067331725102524992
2007-04-17,0.124548695229329,0.019398793005375836,0.70868382514528304,0.11410428056363128,0.078888187850581984,0.00067332599166825944
2007-04-18,0.12714247922605302,0.01929839600794612,0.70704754635616696,0.11102543989295464,0.078886400948615424,0.000673329212623136
2007-04-19,0.124893607499035,0.019342309923674028,0.707589943726756,0.1134051933746048,0.078878633220037616,0.00067331187433420072
2007-04-20,0.124082663649316,0.019428420801868804,0.70870054630509808,0.11467410517702772,0.078861935755768704,0.00067330153955449096
2007-04-23,0.123332029639349,0.019438783409510716,0.707941608952114,0.11548009182229712,0.078845727301254624,0.00067309422838239608
2007-04-24,0.12364082987224,0.019453497999718224,0.70877696320489104,0.11530861616951216,0.078827883903584176,0.00067273817493574504
2007-04-25,0.123873670314815,0.019447727084199504,0.70930687572468,0.11500475781116834,0.078808063691091616,0.00067233404180459344
2007-04-26,0.123984198577201,0.019512813620650092,0.70966614479361104,0.11542428393390316,0.078789189212261936,0.00067208750555131776
2007-04-27,0.124147232175754,0.019555092221967796,0.71019483411904008,0.11548014213472164,0.0787708054213096,0.00067195242746299776
2007-04-30,0.124672319268291,0.019629242167183628,0.70730431983273704,0.11544203167366018,0.078772949402691808,0.00067197792643714408
2007-05-01,0.124689085741144,0.01961505693435878,0.708893167893226,0.11543056314302874,0.078772284063929664,0.00067196214263307584
2007-05-02,0.12552679624611602,0.019562835609304932,0.71029952537727104,0.11432346157806408,0.078756020670620256,0.00067151877457819864
2007-05-03,0.126940200185505,0.019300300668614016,0.71205270548871504,0.1111327036282528,0.078726970425526432,0.00067055444929067784
2007-05-04,0.126168100736055,0.0197596686962501,0.71178719556726496,0.11527149132414518,0.078701566961881792,0.00066992442862292472
2007-05-07,0.126884245629925,0.019925595128262868,0.711863259909434,0.11580213272736522,0.078682418508275088,0.00066954048407139728
2007-05-08,0.127788434532807,0.019853243337926916,0.712617385351352,0.11436514472098898,0.07866057652716704,0.00066910693015105376
2007-05-09,0.12803886024605498,0.01988230567672672,0.71264575970796992,0.11421995825303938,0.078638345159067584,0.00066880040409977032
2007-05-10,0.129614069607662,0.019651000336856616,0.71405302984620896,0.11094049482935872,0.078614021965238752,0.00066828616029182632
2007-05-11,0.12931764916743498,0.019902817333309076,0.713586065312236,0.11290366724897718,0.07859100161877488,0.00066793400607258856
2007-05-14,0.12869767441716002,0.019937514170405764,0.71166927350784104,0.11371480037404926,0.078582110369154432,0.00066779397099171408
2007-05-15,0.12828744654641,0.019933122835643568,0.71077724444106008,0.1140191878729188,0.078582546364918592,0.0006677998300628412
2007-05-16,0.12853042145518002,0.019962096623903732,0.710725307541624,0.11394889981953644,0.078578754689848224,0.0006677713024554136
2007-05-17,0.128372512736036,0.020034508282704012,0.710264014745818,0.11445849460883894,0.078580324188897712,0.00066777225213447472
2007-05-18,0.127809424990974,0.019924353835740752,0.71058948477222392,0.1142158974438252,0.078584173775812656,0.00066772928398360448
2007-05-21,0.127850515297102,0.0199503978016029,0.70954179524922704,0.11436842322025736,0.078584418926930336,0.00066772882636841744
2007-05-22,0.128004200556454,0.019971643359300964,0.70957697555832896,0.11415267787588026,0.078589370974928736,0.00066768569483288784
2007-05-23,0.12793584948352398,0.0199956581101754,0.70899258968469904,0.1144326300149675,0.0785925429198528,0.00066766086293302824
2007-05-24,0.127344116015845,0.019998306488024596,0.70823480084183,0.11494796228690828,0.07859846937558336,0.00066764065302277928
2007-05-25,0.127930673756935,0.020028617927569536,0.70846498718542296,0.11459544447487096,0.078599507797080352,0.00066763416666370104
2007-05-29,0.127710152884009,0.020049098504407076,0.70863627609923896,0.11483716739421956,0.078597977297342464,0.000667639040218012
2007-05-30,0.12786815965502702,0.020106335426405536,0.70928259463922808,0.11499393789107658,0.078591468050219792,0.0006677024507836832
2007-05-31,0.12819450200079998,0.020035524091582888,0.70806660260390896,0.11431013501208002,0.078596596519051088,0.00066762738472343728
2007-06-01,0.12870633916174102,0.020076619357198776,0.70796200386669504,0.11402207027831844,0.078594540528201056,0.00066765702884374096
