date,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
2009-04-17,0.067856235863425704,0.016531783863069776,1.6164151867521,0.40665951086149224,0.055257935444321944,0.00084544731110685232
2009-04-20,0.070079582247334904,0.016714031627123648,1.61193022070426,0.39826691484121752,0.055277696085132408,0.00084492659866246784
2009-04-21,0.069852946473187408,0.016712602815010916,1.61378674073153,0.39975792933996232,0.05530795170692344,0.00084428370924842704
2009-04-22,0.069978528518438096,0.016707667265276706,1.6131682877123,0.399203485829626,0.05533884977344652,0.00084360043797825264
2009-04-23,0.069820835755369,0.016711356713801906,1.61830471091402,0.4002808696728532,0.055365996894530128,0.000842970926302512
2009-04-24,0.0691464574481242,0.01671184623282257,1.61544336551327,0.40417072791030176,0.055383931413201688,0.0008426094816809688
2009-04-27,0.069464541532970392,0.016740675756096532,1.6152034646473,0.40340161070528504,0.05540165781016072,0.00084222385864820512
2009-04-28,0.069585590659615104,0.016759621065166256,1.61572786127465,0.40357068980827024,0.055420387410812272,0.000841771919396336
2009-04-29,0.069590147958913608,0.01676063339835035,1.61783724810215,0.40390809466804064,0.05543847202976612,0.00084128609233490096
2009-04-30,0.0700334279129082,0.016739902268758894,1.61908391704942,0.4008909609674368,0.055457624341434176,0.00084077129639562288
2009-05-01,0.0702930117827166,0.016677916920928422,1.62118703311306,0.39783212563786808,0.055474127528348584,0.00084030888785055648
2009-05-04,0.070526648521639392,0.016614014242317474,1.62299732615262,0.3949153504975324,0.055491224786738904,0.00083980648241344496
2009-05-05,0.070449974671767,0.016568490620982306,1.62461151625792,0.39419769984285752,0.0555068233733884,0.00083933686449905776
2009-05-06,0.0699211187005544,0.016631362833350808,1.62587918569538,0.39879432007760032,0.05551487053413348,0.00083912558663298144
2009-05-07,0.070689540254777904,0.016530097429340324,1.62664231590312,0.39223255001231904,0.055505839652471824,0.00083926973531632048
2009-05-08,0.070371097416093904,0.016455210545934434,1.62864175588614,0.39215313002963064,0.055501690606135368,0.0008393548298770688
2009-05-11,0.069696212244957896,0.017148824710996768,1.62962249027478,0.41300247319752848,0.055498326630482448,0.00083942010032340336
2009-05-12,0.069622715231703696,0.016912421670555306,1.6310734328396498,0.40773713244168216,0.055452813294221272,0.00083923380886865312
2009-05-13,0.070785199687410592,0.016706100207256824,1.6296236147307598,0.39651256586257688,0.0554153165600072,0.00083921878918207952
2009-05-14,0.0700420506184974,0.016618599944233942,1.63133513375124,0.39867067604093504,0.055385861397340728,0.00083934635911332512
2009-05-15,0.070548270760964208,0.016536383913732344,1.6303440181495,0.394108638824242,0.055363257765526192,0.00083944000776232992
2009-05-18,0.070255280132851496,0.016474070472063976,1.63332885119268,0.39405981640322448,0.055346042015089784,0.00083958513911244928
2009-05-19,0.069700336982785104,0.016461223529956146,1.63496142370792,0.39689443556373792,0.055342058228072592,0.00083963331447422768
2009-05-20,0.0694956242823256,0.016413619229264736,1.63555874686398,0.39708971763255168,0.055339594557197752,0.0008396649332025864
2009-05-21,0.070828197095325296,0.01652345141485298,1.63525871610574,0.3930306176329116,0.055324642712578992,0.00083975477611422672
2009-05-22,0.070875987772176296,0.016608755247692438,1.6343628380357,0.39492658344316936,0.055263920191623432,0.00083829420503406448
2009-05-26,0.070703668217392408,0.016779320901279878,1.6363710176013,0.40011900473701728,0.055214009902689144,0.00083753809851628592
2009-05-27,0.0711266141445024,0.016603009107490422,1.6349549629952,0.3933140869195336,0.05517177266002908,0.0008369874241617088
2009-05-28,0.071790121548185496,0.017072043165241,1.63762953955903,0.40130974975243904,0.055132226486627456,0.0008365463993692744
2009-05-29,0.071277935206601904,0.016827370971748642,1.63921801828839,0.39792607256502216,0.055080642737891528,0.0008357911232765488
2009-06-01,0.071276506913410904,0.016581470558339462,1.63797297459256,0.39202163351895176,0.055040971214120032,0.0008352603900344832
2009-06-02,0.070713468854867496,0.01643840937501001,1.63805530085548,0.39173083311950768,0.055006407038630304,0.00083497497292776224
2009-06-03,0.070488017681338808,0.01639291974126653,1.63721863674042,0.39202029942062144,0.054978186282897672,0.00083488316759763776
2009-06-04,0.070871201433012208,0.016434685159178282,1.6384458469836,0.39099619629889592,0.054948176193187088,0.0008347888677189432
2009-06-05,0.071438235154201296,0.016517159978168566,1.63961669236628,0.38982338072046176,0.054892960174536368,0.00083387773022336832
2009-06-08,0.070875181634016096,0.016563978704283282,1.64025748985342,0.3942894859531684,0.054831294838634232,0.00083271337818691072
2009-06-09,0.0690314109357284,0.016364253840835862,1.6402080809719898,0.39998443107629808,0.054783377796996088,0.000832300688700452
2009-06-10,0.069866204393890008,0.016280166823114558,1.64282150569126,0.39319252741974064,0.054704722722591256,0.0008300436414390504
2009-06-11,0.069918292913857,0.016353261495340968,1.6437517730381598,0.39484330651838976,0.054630729228541848,0.00082825667952942144
2009-06-12,0.069217766641595696,0.016307926187348828,1.64319463321302,0.39795193278340104,0.0545685345356602,0.00082726501245837616
2009-06-15,0.069751609752914096,0.016521246395523676,1.639549325225,0.40044358321146528,0.054518964220622144,0.00082679895613136272
2009-06-16,0.0698431278729674,0.016449597295668284,1.63756280348264,0.39781917198796864,0.054482577770777208,0.00082646361122964
2009-06-17,0.069678439486334704,0.016415347277457782,1.63721835433247,0.3978409336993804,0.05445477550462544,0.00082634408650152928
2009-06-18,0.069469657358081304,0.016426508332714188,1.63801064465023,0.399355272021346,0.05443389478406236,0.00082639415720306816
2009-06-19,0.069107741824286696,0.01643731279689464,1.63979534272059,0.40164911624216024,0.0544176991071792,0.00082650200072105232
2009-06-22,0.069612864270091408,0.016504152776447734,1.63759413323044,0.40037110935261824,0.054410828781711456,0.00082655145743033232
2009-06-23,0.069668250794929,0.016424197604409764,1.63554225725026,0.39824628636506032,0.054412127287232504,0.00082654614982979904
2009-06-24,0.0695199404675656,0.016419413709954104,1.63648331676661,0.39889902184015936,0.054391251357306792,0.000826453828012452
2009-06-25,0.068976798282785496,0.016402146669866592,1.6385622206969,0.401510896278482,0.054374478731730288,0.00082647224677242064
2009-06-26,0.068633279571944704,0.016415986882254,1.63983801259341,0.40380479903527784,0.054365819100341304,0.00082647989416218896
2009-06-29,0.0683451308963806,0.016408192073661814,1.64038809298046,0.40545765266419696,0.054357251051420608,0.00082652064727755264
2009-06-30,0.0685610310190532,0.016429940687849816,1.64037372437491,0.4048838344063476,0.054351025859909048,0.000826568787136196
2009-07-01,0.0684127476866596,0.01647563929985164,1.6415547400237,0.4070039937529892,0.054348327321262888,0.00082660033448870736
2009-07-02,0.068872900011790696,0.016523739540439418,1.64008275913323,0.40552582338292392,0.054349567296721624,0.00082658137658242144
2009-07-06,0.068804559667135096,0.016554095421336332,1.64031140888266,0.40670909020672144,0.054349808584979568,0.00082657841352616272
2009-07-07,0.069666143867760504,0.01639721964354715,1.64140276338348,0.39795425646704432,0.05434165467449936,0.00082663316027235424
2009-07-08,0.069592509568653304,0.016426780526738794,1.64071977621149,0.39898995056708272,0.0543117004790044,0.00082637764203451296
2009-07-09,0.069862202363646304,0.016514414437748356,1.64210333379016,0.39956010272764736,0.054284386538995632,0.00082627750497846128
2009-07-10,0.069492525224346096,0.016573910254422682,1.64224002682897,0.40315906498202552,0.054262730880834208,0.000826295280459964
2009-07-13,0.068680181181005496,0.016442928443424306,1.64183734470976,0.40480445444772672,0.05424548004344208,0.00082641544716635664
2009-07-14,0.068401648978683696,0.016471780269166878,1.643942920354,0.40707039192791304,0.054226710968547432,0.00082642289037158128
2009-07-15,0.068915750324901504,0.016516896357386134,1.6455478162611402,0.40532348415946352,0.054211217038258728,0.00082645263300442464
2009-07-16,0.0672043843991056,0.016180446954310936,1.64377341168617,0.40767156525136632,0.054198096885401528,0.00082653393528210656
2009-07-17,0.067104516340427496,0.016185470793980468,1.64310569897939,0.408320357785162,0.054174279109635,0.00082658597053506448
2009-07-20,0.067402350249885808,0.016172330059335886,1.6408719256841,0.40629098028889392,0.054156473038420984,0.00082668837879330672
2009-07-21,0.066948417376015704,0.016178349216825858,1.64348122856706,0.40904178215579896,0.054140802804508272,0.00082683480412049712
2009-07-22,0.067284218411367,0.016124707808608256,1.63975092410521,0.40586523253277912,0.0541294118164706,0.00082698457844347664
2009-07-23,0.066324915498646896,0.01610102536164763,1.64517213539567,0.41114401101229312,0.054118615921388104,0.00082714362180060432
2009-07-24,0.066071137595567504,0.016084714647380778,1.6468050913457,0.41225227997316928,0.054109683426153768,0.00082729985013789264
2009-07-27,0.066956426822301296,0.01605390139573383,1.64041619532363,0.40652411557534936,0.054106202488670808,0.00082737108032416192
2009-07-28,0.067012528110725192,0.01607704135574219,1.64114101664355,0.4066879602626536,0.054102733722285752,0.00082743736113896272
2009-07-29,0.067266352391376792,0.016086865606009048,1.64033975573012,0.40543908322483192,0.054102355870062104,0.00082744531741009024
2009-07-30,0.0661814007545868,0.016070847368927572,1.64830645223597,0.41149668515213704,0.05410293886979576,0.00082743214590838608
2009-07-31,0.0664166271550506,0.016106624451374184,1.64711706525299,0.41088865900035296,0.05410329974937864,0.00082742379577904896
2009-08-03,0.066596052972149792,0.016132599437477464,1.6469111747748998,0.41042912575080792,0.054105774977456208,0.00082736099924747232
2009-08-04,0.066212251294088792,0.016138253229010032,1.6461611891191,0.41303575326711648,0.054110199509790344,0.0008272382293457944
2009-08-05,0.066560151526257608,0.016153503266662896,1.64498303567969,0.41141181867233208,0.054114109656211048,0.000827129992938536
2009-08-06,0.0669881480839164,0.0161888240603617,1.64361468112739,0.409688927370602,0.054119731636015208,0.00082696706564683728
2009-08-07,0.067007618106822808,0.016135642712532404,1.64284890740068,0.40855409452733896,0.05412734965617964,0.00082673520808050976
2009-08-10,0.0674195386374674,0.015904113227601148,1.63946947244208,0.4012689521828608,0.05413298027071984,0.00082657284953273936
2009-08-11,0.068453935205192704,0.015969506609133418,1.63668730848954,0.39660978501602968,0.05413343649342972,0.00082656116168389152
2009-08-12,0.072560543522101104,0.016147846281533154,1.62963154947992,0.37856623602170344,0.054136451646673808,0.00082648006883845488
2009-08-13,0.069134770795250904,0.015597631112289762,1.63520544794895,0.38597189974157688,0.054135990428201808,0.00082649209138473376
2009-08-14,0.069912954762614496,0.015878862317065478,1.6346191479748,0.38736762417272048,0.05413719768961884,0.00082645939673709136
2009-08-17,0.0685027604514684,0.015999000577593376,1.63270503677808,0.39689760630595504,0.054143458199337448,0.00082629489436705808
2009-08-18,0.068675519960264208,0.016182650187047242,1.63410845089516,0.39947078313139992,0.054164881576793944,0.00082587735034742912
2009-08-19,0.069366884886160096,0.016277109065263504,1.63205932890737,0.39748084461996832,0.054188302555525392,0.0008253949719232184
2009-08-20,0.070126110653527504,0.016365993925203628,1.6310446531994,0.39498217825340928,0.054210030041378208,0.00082488825282882992
2009-08-21,0.0699251664619146,0.016464033531632058,1.63177184446606,0.39797061765301896,0.054231993105445264,0.000824352985899816
2009-08-24,0.070109292679775696,0.016509750748709924,1.63133760894939,0.39776112554756336,0.054253520626521504,0.0008237834670627776
2009-08-25,0.070019220127993592,0.016552981046952308,1.63208958745006,0.39912283612858448,0.054274046510335168,0.00082320461568111488
2009-08-26,0.070403496360308192,0.016584081407180508,1.63120003139499,0.3975644014199404,0.054294397354841376,0.00082259512760352
2009-08-27,0.069858820150053096,0.016606294916369318,1.63329206469674,0.40111949263513424,0.054311639936927288,0.0008220778588633408
2009-08-28,0.0691278851417622,0.01656512856324882,1.63788464301381,0.40417368491539576,0.054324972257246192,0.00082169183230526496
2009-08-31,0.069283979161365192,0.016584936603508976,1.63674144995637,0.40364550808708024,0.05433168504017876,0.00082152281133798912
2009-09-01,0.068674915766178592,0.0165331887220358,1.63163756138329,0.40596617377883624,0.0543448403297048,0.0008212021952594744
2009-09-02,0.068746769467106504,0.016537714428351346,1.63083833893325,0.40559511544601584,0.054367640153301176,0.00082079975803785328
2009-09-03,0.0692341956634408,0.01641605102891628,1.62860280134616,0.40002855478106432,0.054388551653442656,0.0008203409480518624
2009-09-04,0.072186583927655888,0.016345059815697876,1.62256527047316,0.38258524115773688,0.054401750229975464,0.00082008699234654064
2009-09-08,0.070805883978914008,0.016359981617159688,1.62509522517947,0.39024476828797728,0.054412734390282504,0.00081991032883593888
2009-09-09,0.070381858415949904,0.016462508031855376,1.62757197572231,0.39452118467939584,0.054423955024270336,0.00081969128416008928
2009-09-10,0.070441849681397304,0.01652807718046526,1.62825976379382,0.3954468340146776,0.054437287156107328,0.00081940620783892352
2009-09-11,0.070289445668851704,0.016581554260369704,1.62906437836875,0.39741932590706816,0.054452057540058008,0.0008190680503749592
2009-09-14,0.0715945514337312,0.016616158120661118,1.62515702945532,0.39082893381458576,0.054467840731595088,0.00081866625885850704
2009-09-15,0.069823998255554104,0.016492629932873194,1.6296874834338,0.39809942752207912,0.05447864735235576,0.000818400553450992
2009-09-16,0.069196443364810704,0.016528459763813816,1.63356055338292,0.40229606051114312,0.054486265066234616,0.00081822021758833184
2009-09-17,0.069537135719180104,0.016516717551974866,1.63062689601244,0.40022322840170128,0.054494790045487368,0.0008180030746719472
2009-09-18,0.071270818129296296,0.016467100803934112,1.62213370629706,0.38978627257181,0.054503848659494608,0.00081776125687653984
2009-09-21,0.071129028422951408,0.016540477857447476,1.62327319222901,0.39178987467224944,0.05451147553016664,0.00081755785984584304
2009-09-22,0.0706945135758774,0.01657494538077538,1.62632138311378,0.39481076043822272,0.054519428351564512,0.00081733016184591104
2009-09-23,0.070279205967719,0.016594342826593102,1.62866213338184,0.39749945528598616,0.054529559928896656,0.00081703654850328384
2009-09-24,0.069453637993205504,0.01655671814170144,1.63534416689492,0.40131801361240816,0.054540454250269752,0.0008167205651066272
2009-09-25,0.069378647521157496,0.01655122250328828,1.63206667871122,0.4015282811114444,0.054552813905221344,0.00081638886012448704
2009-09-28,0.0697256787308784,0.016533818665476548,1.62912465689168,0.399310527814738,0.054565587563120064,0.00081602837086831008
2009-09-29,0.069508023153615304,0.016574043954079018,1.63083050615751,0.40111856652897072,0.054578492762588544,0.00081566070986284128
2009-09-30,0.069937048227919696,0.016528110565883322,1.62630707736826,0.39779967189346552,0.054592624403389248,0.00081523806130795664
2009-10-01,0.069193580606185608,0.0165514049176213,1.62513487703402,0.40212247013074816,0.05460806782147324,0.00081479587308385584
2009-10-02,0.069274943240704296,0.016543447397520314,1.62288284863636,0.40121647610898032,0.054632081696187184,0.0008141917735836504
2009-10-05,0.069705394454372696,0.0165805629714025,1.62525279757654,0.39945187926364824,0.0546543339359996,0.00081358633206546544
2009-10-06,0.070476221927151192,0.016552683099923148,1.62230002789886,0.39455300691189088,0.054678106369235304,0.00081292097453718752
2009-10-07,0.071512283837750296,0.016593917243200254,1.61982329314719,0.38960758997011216,0.05469891409355028,0.00081234528774778304
2009-10-08,0.0708139310109428,0.01661053602249276,1.62278207828898,0.39373655505483456,0.054718250499513504,0.0008118097523108592
2009-10-09,0.069464940300144496,0.016556592808192816,1.63083157821138,0.40002470405893496,0.054735148632458392,0.00081132288775463968
2009-10-12,0.069580612617532,0.01655048248265471,1.62840096338725,0.39933241832978304,0.054750077238809296,0.00081091297904004384
2009-10-13,0.070188164615000704,0.016519822378521312,1.62434449045163,0.39541492536025968,0.054764740691833168,0.00081049015822514352
2009-10-14,0.071162338902550096,0.016554720291630506,1.62079210947606,0.39069514022092512,0.05477817605495556,0.00081009414083727072
2009-10-15,0.069026729587022704,0.016486539911805136,1.62936003668776,0.40110833918579176,0.054789711559710248,0.0008097422538361384
2009-10-16,0.069595689629925904,0.016434318946546574,1.62495219146583,0.3969802006370868,0.054802322375758496,0.0008093648059911592
2009-10-19,0.070264565611066504,0.016477172035357194,1.62231271338648,0.3940110877697092,0.054814942580969712,0.00080897884167498448
2009-10-20,0.070746421355409896,0.01654737793635102,1.62029760406843,0.39237449806533264,0.054827610060260744,0.00080857350104347584
2009-10-21,0.070629930762293,0.016566555851225664,1.62155220273622,0.39358495372041456,0.05484208363021172,0.00080811385254606976
2009-10-22,0.069352235980146696,0.0165232319161281,1.62814285641384,0.399779561027284,0.054857170207316256,0.00080763316682012848
2009-10-23,0.0701086073374516,0.016561434114545508,1.62475586725322,0.396443887569126,0.054876434265297824,0.000807069212824176
2009-10-26,0.069728834420769504,0.01653510078993817,1.63179554879282,0.39814174424547424,0.054899279354681568,0.00080643629377134048
2009-10-27,0.069700357755551304,0.01656880311526917,1.63059908057957,0.39911650713534664,0.05492540687679688,0.00080577875676469744
2009-10-28,0.069319164625576496,0.016532756638180588,1.62539486669388,0.40045933904227192,0.054954128949605656,0.00080505366036533072
2009-10-29,0.069962195695708896,0.016555394367673344,1.6284650645207,0.39725120901768832,0.05498854863611732,0.00080428642198312784
2009-10-30,0.0693066440734936,0.016473034048268006,1.62679127216762,0.39899259459971848,0.05503605211315148,0.00080354712285136448
2009-11-02,0.0697412812379468,0.016450247099998178,1.62227022976502,0.39604076649791248,0.055106149290281656,0.00080334932461830912
2009-11-03,0.069195497480749296,0.01646448155043358,1.62649929703282,0.39921701653970728,0.055167667593957136,0.00080291628107612336
2009-11-04,0.069492034001683896,0.016474935892018816,1.62425437509856,0.39773487895341728,0.05522272867486908,0.00080226974434984512
2009-11-05,0.069723553910935192,0.016519547339822436,1.62580052888525,0.39713932626252248,0.055271082141198544,0.00080148236013432032
2009-11-06,0.070023932924709808,0.016518080144777954,1.62384459217024,0.3955788517553416,0.055318294638350496,0.00080061308635328528
2009-11-09,0.070376286632863608,0.016557900522462918,1.62265443265574,0.3945273461442664,0.05536054552812904,0.0007997465493756992
2009-11-10,0.070659515288375992,0.01660315456055176,1.62178010373002,0.3939454001555916,0.05540007231524116,0.00079884782048213712
2009-11-11,0.070854595114593608,0.016635673824639302,1.62138726448143,0.39355335454382464,0.055436824220378832,0.00079792689294610464
2009-11-12,0.0709648617293616,0.01664951863515184,1.62090900163673,0.39320196175061352,0.055472306388184816,0.00079697949268183696
2009-11-13,0.070930191448875992,0.016677097835905826,1.62244303017481,0.39401824275763448,0.05550672243623672,0.00079600471803670624
2009-11-16,0.070743592163566096,0.016722255487306146,1.62434107635194,0.39615933016515328,0.055538863934001728,0.00079503829563754816
2009-11-17,0.0704956104560914,0.016755167751282528,1.62646342518374,0.39838239778222088,0.055567606981178744,0.00079413438095353392
2009-11-18,0.070835514256439496,0.01668533861857886,1.63007669219207,0.39464779253271744,0.055587643756922704,0.00079356630991578752
2009-11-19,0.070602761427080896,0.016690980727937316,1.62773975217854,0.39617670817339416,0.055587327798794888,0.00079357116050695776
2009-11-20,0.070332217849778496,0.016683927773725564,1.62547014372316,0.39770371921953072,0.05558941082616248,0.00079353413532301744
2009-11-23,0.070082510562079992,0.016687587334668706,1.62790868153734,0.39928297430398888,0.055589206518325672,0.00079353803043409952
2009-11-24,0.069865043426517104,0.016666782100037628,1.63089935699037,0.39989918950216464,0.0555913928467084,0.00079349322746793456
2009-11-25,0.069635181869231096,0.016667397767145472,1.63084756247215,0.40153216944034496,0.055592061326427752,0.00079347983360387408
2009-11-27,0.071146468439373304,0.016826604257461686,1.62342996074269,0.39595096082702432,0.055598183209745224,0.0007933580886629896
2009-11-30,0.071118005936584696,0.01687761837925297,1.62398552720151,0.39734653330566864,0.055629055888893728,0.0007931079566948184
2009-12-01,0.072043259234586504,0.016838894515195254,1.62928511029149,0.39136284552932728,0.055652963976325896,0.00079279097837407648
2009-12-02,0.071493850442367096,0.016870499396300978,1.62885719418618,0.39519398535558632,0.055668202380609616,0.00079272554669781616
2009-12-03,0.070909901060272392,0.016709829726073054,1.62478398287016,0.3946332753486748,0.055685815992945584,0.00079257187057082768
2009-12-04,0.070839795110862,0.016740945534590594,1.62514779730374,0.39574278497745472,0.05569360791767976,0.0007925267014612376
2009-12-07,0.071261181254789504,0.016729100340877402,1.62045543385647,0.39328386172958792,0.055706173026154432,0.00079240922821869664
2009-12-08,0.071799169181553392,0.01674841413910537,1.61691906338423,0.39069285025807168,0.055720536252867464,0.0007922469959776672
2009-12-09,0.071659149274549096,0.01678167098892814,1.61874838853056,0.39216897268453624,0.055736942016085352,0.00079202170304772672
2009-12-10,0.071155955348379592,0.016786405975591772,1.62193619950854,0.39497686153625536,0.055753804179617904,0.00079174445776394944
2009-12-11,0.071215413504602504,0.016798409515810842,1.6202743314084,0.39509033203120672,0.055768226440547016,0.00079147483289812624
2009-12-14,0.071146714434772096,0.016823339916335822,1.62144933840157,0.39616631838578496,0.05578282971536676,0.00079116403274874816
2009-12-15,0.071074093761472096,0.016851209546561444,1.62313566057726,0.39729117660005976,0.055798155259993504,0.00079080139872808672
2009-12-16,0.070997667451272008,0.016795016851202744,1.62718219426488,0.3961387830176216,0.05581137405357456,0.0007904680903822896
2009-12-17,0.071335092527232704,0.016836748181690214,1.62472434263424,0.39541608426534088,0.05582164307296392,0.0007902513769571424
2009-12-18,0.0709621323798276,0.01683204201750967,1.62132288666719,0.39768239966393144,0.055838739817937656,0.00078988575344670608
2009-12-21,0.0708098292253944,0.016844133184991068,1.62450719714353,0.39881086177885408,0.055852505001354632,0.00078958193829031056
2009-12-22,0.070750350162718496,0.016818084749671904,1.62791419453377,0.3983797474477212,0.055866050981263216,0.00078927701521978624
2009-12-23,0.071405202863303304,0.01683227293940701,1.63094105259359,0.39516021720465168,0.055877538101010384,0.00078903329449479088
2009-12-24,0.070568938209836296,0.016851210237990216,1.62909571821592,0.40055863038351976,0.055887416296702488,0.00078880773373069536
2009-12-28,0.071821495281577208,0.016851385525509222,1.63442548781579,0.393728346100746,0.055896562599931424,0.00078859040300963584
2009-12-29,0.0715692919152956,0.016924246820292372,1.6340011737997,0.39716701775864544,0.055902700680846088,0.00078844688699513232
2009-12-30,0.071331517050237896,0.016958628227605476,1.63371850225913,0.39955889360155008,0.055910329025610432,0.00078824802725957712
2009-12-31,0.0713642866425024,0.01697706716815739,1.62991066773981,0.39973867665165488,0.055921406476923792,0.00078794246086122448
2010-01-04,0.070951144496751104,0.016964289379051638,1.62987033713945,0.40177934154756768,0.055936571007184864,0.00078752865761792784
2010-01-05,0.0709207294997314,0.01694594037310567,1.62708517567108,0.4015225420982424,0.055954091205592624,0.00078707976532272864
2010-01-06,0.070533689166225792,0.016945836712318516,1.6307239700065498,0.40367009237174864,0.055966763166339728,0.00078678014835667376
2010-01-07,0.070390166770471592,0.016928680091937722,1.63041179789898,0.40427218196973176,0.055977182543887784,0.00078652613531246928
2010-01-08,0.0698824210629682,0.016904331209302824,1.6328475051326302,0.40665130248309808,0.055987319206236272,0.00078625132547173888
2010-01-11,0.069421383079235592,0.016863511361200082,1.63252916708802,0.40849451280466552,0.05599989083154048,0.00078589710140016208
2010-01-12,0.0696276288585522,0.01682620013031546,1.63305791473399,0.40663722747543,0.05601209338216424,0.000785558167361668
2010-01-13,0.0693284548888982,0.0167783607578347,1.63313666778393,0.40743321648516728,0.056024475699346408,0.00078519793566161104
2010-01-14,0.0691630836413072,0.016728143299368458,1.6329550121342,0.40734047018306104,0.056036494699405352,0.00078483463094450416
2010-01-15,0.069119517390446496,0.016723064578615574,1.63935229004379,0.4073018451059816,0.056045041039933568,0.00078458680630744832
2010-01-19,0.068831863934743304,0.016716315726128056,1.63960180499831,0.40914161065645344,0.056038908757664128,0.00078471541471900656
2010-01-20,0.069654529069591504,0.016791832949445202,1.64029204738671,0.40664108086242688,0.056036650144389096,0.00078476673574040624
2010-01-21,0.0697076034878258,0.016860662083893756,1.63338381093253,0.40719753820120272,0.056043487830855432,0.00078462637945035088
2010-01-22,0.068597023899774904,0.016796522016036028,1.63191474585802,0.41208241259272752,0.056083596204572984,0.00078452552672501696
2010-01-25,0.068868860540626704,0.016781102311720746,1.63068999477966,0.40990848522029064,0.05614551255983016,0.00078518722803032
2010-01-26,0.069036824126504704,0.01677957043781448,1.62900332030954,0.40876062367100784,0.056200642965025808,0.00078533255809410432
2010-01-27,0.069016095959121008,0.01678164094048104,1.63110796451179,0.40885461528916024,0.056246881343919864,0.00078513600341663536
2010-01-28,0.0689719317249332,0.016735599608129756,1.62982928493753,0.40788305212137288,0.056288468535652752,0.00078481743032712528
2010-01-29,0.068836501104424008,0.016659686876946796,1.62848913548921,0.40648003501557664,0.056328638745070144,0.00078434054141222448
2010-02-01,0.0696397888682366,0.016430309307743644,1.6267031928870498,0.39584935532928792,0.056363090112076504,0.00078378452117516
2010-02-02,0.070026290153596,0.016381427371033964,1.61884153243242,0.39586125323734896,0.056395910983489048,0.00078318820533996496
2010-02-03,0.069780130918058904,0.016455986153560288,1.61032751318386,0.40111160572800072,0.056422337386761408,0.00078273388248718784
2010-02-04,0.070136760903358896,0.016332909432036184,1.62203641128122,0.39048128176785456,0.05645252405275272,0.00078226598559447328
2010-02-05,0.071100728718396704,0.016005822019937724,1.62195436349666,0.37664334536338048,0.05648683548867384,0.00078224390711027568
2010-02-08,0.071706712146649104,0.015834518100057416,1.62278346809261,0.36893565018110976,0.056522343134905016,0.00078209322842445696
2010-02-09,0.072220333522771504,0.015789960774857112,1.62523733398367,0.36499061417668824,0.0565574014002652,0.00078179927049432608
2010-02-10,0.072681345415219792,0.01581188286186382,1.62607429272161,0.36329342719140392,0.056589546499290544,0.0007813922155033072
2010-02-11,0.0731565392880248,0.015875163212186096,1.62792826327326,0.36261195065345272,0.05661733616167684,0.0007808903382322536
2010-02-12,0.073434400410790992,0.01595879540863123,1.62948923774891,0.36346856066275016,0.056642432808171192,0.00078032949098361328
2010-02-16,0.073474363281664896,0.01604097909819515,1.63046469008514,0.36544800784572056,0.056665064614765704,0.00077975550779645936
2010-02-17,0.073504065736027504,0.016121585793792332,1.63152244687663,0.36743553455902592,0.05668184724613928,0.00077928769181347648
2010-02-18,0.074079888307143504,0.015876574145929116,1.63064826287888,0.35782129195830316,0.056675554315825776,0.00077937285241709456
2010-02-19,0.073983840264418208,0.015776411364657488,1.63119126989866,0.3559758587323178,0.056404331711886624,0.00073594492302506256
2010-02-22,0.0740402909377584,0.015811703783277842,1.6323094301652298,0.35676217416284848,0.056219700841384456,0.00071667997139108184
2010-02-23,0.0744001479951412,0.01618669077741269,1.62997914283685,0.36337184833985064,0.05609138703360356,0.0007081131508663756
2010-02-24,0.074335566457192592,0.016413783457182994,1.63139740045084,0.36888937899331072,0.055960641500023264,0.0006987899411686424
2010-02-25,0.072103355425819408,0.016750024650754102,1.62783302259689,0.38856403938298704,0.055879460789595344,0.00069574204661296304
2010-02-26,0.073514663197934896,0.01615228694763124,1.6311738232368,0.36704216780903392,0.055796494648091688,0.00069289592906264288
2010-03-01,0.0741513885857528,0.016004845148653656,1.63340105533537,0.360707836658018,0.055753193117946912,0.00069276014216695576
2010-03-02,0.074166300349044208,0.016085769506069776,1.6350776366258,0.3629274063181904,0.05572927532242204,0.00069310149992959056
2010-03-03,0.074010358212877696,0.016206966060789322,1.63643427101363,0.36697575095296968,0.055719580059436776,0.0006933663553654688
2010-03-04,0.078485061163764496,0.015960564652144048,1.63858748231776,0.33933481190490956,0.055646861302998712,0.00069209928742951232
2010-03-05,0.076828668493090704,0.01601398728567624,1.63957291530957,0.34770954441502784,0.05555175232085484,0.00068916264779093832
2010-03-08,0.076069635431699104,0.01607223534680188,1.63933137786141,0.35280000181864736,0.055473111045651128,0.00068706142785746408
2010-03-09,0.076642255796165104,0.016399029354907116,1.6405691142292,0.35774000471683588,0.05540025788216868,0.0006855783947446052
2010-03-10,0.075149059885278896,0.016065723104712282,1.63765077526676,0.35690427382533708,0.055338332291100416,0.00068490682003500528
2010-03-11,0.0736973430499524,0.01593647175490202,1.6362588887848998,0.36093172793943496,0.05528149058865956,0.00068456583939878352
2010-03-12,0.072276706564395904,0.015882696216545992,1.63369284562176,0.36695040950600264,0.055231078027551712,0.00068452876995780552
2010-03-15,0.0724617524225024,0.015885757715728932,1.63483172326718,0.36623525265023016,0.055183339926901248,0.00068456433602429368
